App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Id
QRZ Assistant,COMMUNICATION,4.2,1044,3.5,100000.0,0,0.0,Everyone,Communication,2018-05-30,4854
Palavras la cq,GAME,3.9,783,3.4,100000.0,0,0.0,Everyone,Trivia,2014-10-18,4855
Pocket Prefix Plus,COMMUNICATION,4.5,192,15.0,10000.0,0,0.0,Everyone,Communication,2018-02-12,4856
10 WPM Amateur ham radio CW Morse code trainer,COMMUNICATION,3.5,10,3.8,100.0,1,1.49,Everyone,Communication,2018-05-12,4857
Sabbath School,BOOKS_AND_REFERENCE,4.7,28237,10.0,100000.0,0,0.0,Everyone,Books & Reference,2018-04-22,4858
Gunship Modern Combat 3D,GAME,4.2,3247,26.0,500000.0,0,0.0,Teen,Action,2017-07-25,4859
ClanManagerTT2,FAMILY,4.7,55,3.3,1000.0,0,0.0,Everyone,Casual,2018-07-24,4860
Christian Questions Podcast,FAMILY,4.6,222,15.0,10000.0,0,0.0,Everyone,Education,2018-03-28,4861
Sniper Killer Shooter,GAME,4.0,119368,19.0,10000000.0,0,0.0,Teen,Action,2017-02-21,4862
Snowboard Racing Free Fun Game,GAME,3.8,4552,43.0,100000.0,0,0.0,Everyone,Racing,2016-10-26,4863
theCut,LIFESTYLE,4.7,499,6.9,50000.0,0,0.0,Everyone,Lifestyle,2018-05-10,4864
الفاتحون Conquerors,FAMILY,4.5,108130,40.0,5000000.0,0,0.0,Teen,Strategy,2018-08-03,4865
RIDE ZERO,GAME,4.6,8778,36.0,100000.0,0,0.0,Teen,Music,2018-01-02,4866
CricQuick,SPORTS,5.0,17,1.5,50.0,0,0.0,Everyone,Sports,2017-12-08,4867
Next Island: Dino Village,FAMILY,3.9,29,37.0,1000.0,0,0.0,Everyone 10+,Casual,2018-05-04,4868
iReadMe,PRODUCTIVITY,5.0,8,22.0,100.0,0,0.0,Everyone,Productivity,2018-03-06,4869
Webmail web mobile app,TOOLS,2.3,395,2.6,100000.0,0,0.0,Everyone,Tools,2018-08-05,4870
Traffic Info and Traffic Alert,MAPS_AND_NAVIGATION,3.6,695,2.9,100000.0,0,0.0,Everyone,Maps & Navigation,2018-01-28,4871
Color Quartets,FAMILY,4.0,42,12.0,1000.0,0,0.0,Everyone,Casual,2016-11-15,4872
Ham Radio Prefixes,COMMUNICATION,3.7,218,3.7,10000.0,0,0.0,Everyone,Communication,2014-07-12,4873
Battle Result Predictor for CR,TOOLS,4.2,7063,17.0,1000000.0,0,0.0,Everyone,Tools,2017-02-04,4874
Deck Advisor for CR,TOOLS,4.1,37975,23.0,5000000.0,0,0.0,Everyone,Tools,2017-02-02,4875
Card Creator for CR,TOOLS,4.4,117850,17.0,10000000.0,0,0.0,Everyone,Tools,2018-05-19,4876
CR & CoC Private Server - Clash Barbarians PRO,FAMILY,4.6,167974,5.0,500000.0,0,0.0,Everyone,Entertainment,2018-07-27,4877
Deck Analyzer for CR,TOOLS,4.2,2630,18.0,100000.0,0,0.0,Everyone,Tools,2017-02-02,4878
Chest Simulator for Clash Royale,FAMILY,4.4,4756,33.0,100000.0,0,0.0,Everyone,Simulation,2018-07-19,4879
Clash Soundboard For CR & COC,FAMILY,4.3,13,26.0,500.0,0,0.0,Everyone,Entertainment,2018-01-03,4880
Quiz for Clash Royale™,FAMILY,4.0,3788,32.0,100000.0,0,0.0,Everyone,Entertainment,2018-07-18,4881
CR Blue Icon Pack,PERSONALIZATION,4.5,323,38.0,10000.0,0,0.0,Everyone,Personalization,2014-12-04,4882
Chest Calculator for CR,FAMILY,3.9,14754,21.0,1000000.0,0,0.0,Everyone 10+,Entertainment,2018-07-22,4883
Ultimate Calculator for CR,PRODUCTIVITY,3.7,7389,41.0,500000.0,0,0.0,Everyone,Productivity,2017-03-15,4884
DCUO|CR Calculator Pro,TOOLS,4.6,82,1.7,500.0,1,0.99,Everyone,Tools,2017-08-14,4885
Stats CR Clan for Clash Royale,FAMILY,3.8,16,9.9,100.0,0,0.0,Everyone,Entertainment,2018-07-25,4886
Ultimate Clash Royale Tracker,FAMILY,4.7,92010,5.9,1000000.0,0,0.0,Everyone,Strategy,2018-07-04,4887
Deck Simulator for CR,TOOLS,3.4,202,12.0,10000.0,0,0.0,Everyone,Tools,2017-06-16,4888
Stats Royale for Clash Royale,BOOKS_AND_REFERENCE,4.5,68226,16.0,1000000.0,0,0.0,Everyone,Books & Reference,2018-08-06,4889
Counter Deck Calculator for CR,TOOLS,4.1,3446,19.0,500000.0,0,0.0,Everyone,Tools,2017-02-04,4890
CR Calculator,TOOLS,4.3,297,2.8,50000.0,0,0.0,Everyone,Tools,2018-01-27,4891
Servidor Privado de CR y CoC - Light Royale,FAMILY,4.6,3106,3.6,10000.0,0,0.0,Everyone,Entertainment,2018-05-17,4892
Helper for Clash Royale (All-in-1),FAMILY,4.3,6078,37.0,500000.0,0,0.0,Everyone,Entertainment,2017-11-10,4893
"CR Fans: Mazos, Clanes y Grupos",FAMILY,4.3,219,4.3,5000.0,0,0.0,Everyone,Entertainment,2017-12-21,4894
DCUO|CR Calculator Lite,TOOLS,4.0,182,1.7,10000.0,0,0.0,Everyone,Tools,2017-08-14,4895
CR Best Decks,FAMILY,3.5,34,30.0,1000.0,0,0.0,Everyone,Strategy,2017-07-05,4896
CR Family,FAMILY,2.3,10,5.2,1000.0,0,0.0,Everyone,Education,2017-02-08,4897
JavaScript Editor CR,TOOLS,3.9,114,18.0,5000.0,0,0.0,Everyone,Tools,2018-03-16,4898
Jetting for Honda CR dirt bike,SPORTS,4.1,7,3.4,100.0,1,3.49,Everyone,Sports,2016-04-13,4899
CR-Red,PERSONALIZATION,4.5,561,41.0,10000.0,0,0.0,Everyone,Personalization,2014-12-04,4900
Deck Shop for Clash Royale,FAMILY,4.6,2167,13.0,100000.0,0,0.0,Everyone,Entertainment,2018-08-06,4901
Royale Tournaments,FAMILY,4.4,2420,6.7,50000.0,0,0.0,Teen,Entertainment,2018-07-28,4902
Deck Builder & Analyzer for CR,FAMILY,3.1,52,9.8,5000.0,0,0.0,Everyone,Entertainment,2017-05-04,4903
Chest Tracker for Clash Royale,TOOLS,4.3,77717,14.0,5000000.0,0,0.0,Everyone,Tools,2016-12-29,4904
Jeppesen CR Flight Computer,MAPS_AND_NAVIGATION,3.3,3,26.0,100.0,1,9.99,Everyone,Maps & Navigation,2016-10-05,4905
Cr Aviation Academy,FAMILY,5.0,7,22.0,100.0,0,0.0,Everyone,Education,2017-08-09,4906
CR-V Service Manual,AUTO_AND_VEHICLES,4.2,12,88.0,500.0,0,0.0,Everyone,Auto & Vehicles,2018-02-19,4907
Java Editor CR,TOOLS,3.8,434,18.0,50000.0,0,0.0,Everyone,Tools,2018-03-16,4908
XML Editor CR,TOOLS,3.3,47,18.0,5000.0,0,0.0,Everyone,Tools,2018-03-16,4909
CR Tracker for Chests,TOOLS,5.0,6,4.5,50.0,0,0.0,Everyone,Tools,2018-06-05,4910
CR Magazine,BUSINESS,1.0,1,7.8,100.0,0,0.0,Everyone,Business,2014-07-23,4911
Ultimate Chest Tracker,PRODUCTIVITY,4.5,40328,23.0,1000000.0,0,0.0,Everyone,Productivity,2016-10-17,4912
CamScanner (License),PRODUCTIVITY,4.4,26358,0.05,500000.0,1,1.99,Everyone,Productivity,2014-01-17,4913
Assault Line CS Online Fps Go,GAME,4.1,52163,70.0,1000000.0,0,0.0,Mature 17+,Action,2016-07-13,4914
Standoff 2,GAME,4.5,299046,47.0,10000000.0,0,0.0,Mature 17+,Action,2018-07-12,4915
Counter Online FPS Game,GAME,4.2,41089,42.0,5000000.0,0,0.0,Teen,Action,2018-07-25,4916
CS Customizer,COMMUNICATION,3.7,25,3.7,1000.0,0,0.0,Everyone,Communication,2017-02-06,4917
Combat Strike CS 🔫 Counter Terrorist Attack FPS💣,GAME,4.1,1019,39.0,100000.0,0,0.0,Teen,Action,2018-07-23,4918
CS-Touch,FAMILY,3.9,337,22.0,10000.0,0,0.0,Everyone,Education,2018-05-11,4919
Ultimate Quiz for CS:GO - Skins | Cases | Players,GAME,4.5,2526,22.0,100000.0,0,0.0,Everyone,Trivia,2018-02-14,4920
Аim Training for CS,GAME,3.6,2328,12.0,100000.0,0,0.0,Everyone,Action,2014-10-25,4921
Sniper Traning for CS GO,GAME,3.2,655,14.0,50000.0,0,0.0,Teen,Action,2016-05-18,4922
NetClient CS,BUSINESS,3.5,125,4.3,10000.0,0,0.0,Everyone,Business,2018-01-05,4923
Asiimov Skin - CS GO Icon Pack,PERSONALIZATION,4.6,26,8.5,100.0,1,2.49,Everyone,Personalization,2017-12-03,4924
CS Interview Questions (TechQ),FAMILY,4.8,33,6.7,5000.0,0,0.0,Everyone,Education,2017-01-27,4925
Your rank CS:GO,GAME,4.1,4946,7.5,100000.0,0,0.0,Teen,Trivia,2017-07-16,4926
Guide for CS:GO,FAMILY,4.4,16459,88.0,500000.0,0,0.0,Everyone,Entertainment,2017-07-15,4927
CS Interview FAQs,FAMILY,4.3,99,1.1,10000.0,0,0.0,Everyone,Education,2013-02-11,4928
Mobile CS,BUSINESS,4.0,13,5.7,1000.0,0,0.0,Everyone,Business,2017-10-06,4929
Mobile CS:GO,GAME,3.1,1015,0.643,100000.0,0,0.0,Everyone,Action,2015-11-11,4930
Counter Terrorist Gun Strike CS: Special Forces,GAME,4.2,211,44.0,10000.0,0,0.0,Teen,Action,2017-08-18,4931
C.S. Lewis Daily Quotes,LIFESTYLE,4.1,75,11.0,10000.0,0,0.0,Everyone,Lifestyle,2018-01-14,4932
Shooter Sniper CS - FPS Games,GAME,3.5,14823,40.0,1000000.0,0,0.0,Teen,Action,2017-02-15,4933
CS16Client,GAME,4.3,8668,9.1,500000.0,0,0.0,Teen,Action,2017-04-01,4934
CS Browser | #1 & BEST BROWSER,COMMUNICATION,3.8,52,2.1,1000.0,0,0.0,Everyone,Communication,2015-08-28,4935
Counter Attack - Multiplayer FPS,GAME,4.3,112565,32.0,1000000.0,0,0.0,Teen,Action,2018-07-21,4936
DU CS Lectures - Learn to Code for Free,FAMILY,4.8,16,7.8,100.0,0,0.0,Everyone,Education,2018-07-29,4937
What's Your CS:GO rank?,GAME,2.3,278,2.4,10000.0,0,0.0,Teen,Trivia,2017-02-11,4938
CS Browser Beta,COMMUNICATION,4.3,125,53.0,5000.0,0,0.0,Everyone,Communication,2017-10-16,4939
Helper for CS:GO,TOOLS,4.4,208,6.0,10000.0,0,0.0,Everyone,Tools,2016-06-16,4940
My Nexus for CS:S & CS:GO,FAMILY,3.6,783,25.0,50000.0,0,0.0,Teen,Entertainment,2016-06-25,4941
CS & IT Interview Questions,FAMILY,5.0,43,3.3,1000.0,0,0.0,Everyone,Education,2018-03-27,4942
Map Callouts for CS:GO,GAME,4.3,211,3.6,50000.0,0,0.0,Everyone,Action,2018-01-26,4943
GATE CS Engineering 2019 Exam Prep App,FAMILY,4.2,162,6.2,10000.0,0,0.0,Everyone,Education,2018-02-15,4944
Case Simulator Hero for CS:GO,FAMILY,4.3,14604,68.0,500000.0,0,0.0,Teen,Simulation,2018-07-04,4945
CA CS Network,FAMILY,4.7,160,19.0,5000.0,0,0.0,Everyone,Education,2018-07-25,4946
Smokes for CS:GO,FAMILY,3.9,3253,3.6,100000.0,0,0.0,Everyone,Entertainment,2015-04-10,4947
Grenade Practice for CS:GO,FAMILY,4.4,431,17.0,10000.0,0,0.0,Everyone,Entertainment,2016-06-13,4948
Quiz CS:GO players,GAME,4.4,460,31.0,50000.0,0,0.0,Everyone,Trivia,2018-06-23,4949
Puzzle for CS:GO,GAME,4.3,247,18.0,10000.0,0,0.0,Everyone,Word,2016-09-16,4950
Bomb and Nade Timer for CS:GO,PRODUCTIVITY,2.6,85,6.0,5000.0,0,0.0,Everyone,Productivity,2016-04-21,4951
Smokes Guide for CS:GO,FAMILY,4.3,445,29.0,50000.0,0,0.0,Everyone,Entertainment,2017-06-01,4952
RadRevision: Anatomy on CT,MEDICAL,3.8,568,42.0,50000.0,0,0.0,Everyone,Medical,2014-01-22,4953
Radiology CT Anatomy,MEDICAL,4.2,345,14.0,50000.0,0,0.0,Everyone,Medical,2018-01-20,4954
CT Scan Viewer 3D,MEDICAL,4.2,6,29.0,1000.0,0,0.0,Everyone,Medical,2018-06-20,4955
Learn CT Scan Of Head,BOOKS_AND_REFERENCE,4.1,10,5.7,5000.0,0,0.0,Everyone,Books & Reference,2018-07-22,4956
CT Abdomen Pelvis,MEDICAL,4.0,36,36.0,10000.0,0,0.0,Everyone,Medical,2018-01-20,4957
CT Neck,MEDICAL,4.4,7,8.9,1000.0,0,0.0,Everyone,Medical,2018-01-20,4958
CT Scan Generations,FAMILY,4.7,6,5.1,1000.0,0,0.0,Everyone,Education,2018-04-01,4959
CT Prepares,NEWS_AND_MAGAZINES,2.6,13,4.3,1000.0,0,0.0,Everyone,News & Magazines,2016-11-01,4960
CT Abdomen,FAMILY,4.3,7,62.0,1000.0,0,0.0,Everyone,Education,2017-02-21,4961
CT Brain Interpretation,FAMILY,5.0,3,29.0,500.0,0,0.0,Everyone,Education,2018-07-04,4962
CT-Guide & Positioning,FAMILY,3.7,6,7.8,1000.0,0,0.0,Everyone,Education,2018-06-06,4963
CT Sessions,MEDICAL,4.3,62,20.0,5000.0,0,0.0,Everyone,Medical,2014-12-15,4964
CT - DTC Lookup,TOOLS,4.1,41,0.986,10000.0,0,0.0,Everyone,Tools,2013-07-26,4965
POCKET ATLAS OF CT HEAD,MEDICAL,4.3,22,18.0,10000.0,0,0.0,Everyone,Medical,2018-03-16,4966
Interactive CT & MRI Anat.Lite,MEDICAL,3.8,534,14.0,100000.0,0,0.0,Everyone,Medical,2012-07-30,4967
CT POSITIONING,MEDICAL,4.5,18,9.3,5000.0,0,0.0,Everyone,Medical,2018-03-10,4968
CT Cervical Spine,MEDICAL,5.0,5,17.0,1000.0,0,0.0,Everyone,Medical,2018-01-20,4969
CT MyChiroTown Mobile,MEDICAL,3.9,40,4.0,5000.0,0,0.0,Everyone,Medical,2015-07-07,4970
CT Lottery,FAMILY,3.8,271,8.3,50000.0,0,0.0,Teen,Entertainment,2017-06-12,4971
Permit Test Connecticut CT DMV,FAMILY,4.6,186,9.6,10000.0,0,0.0,Everyone,Education,2017-10-12,4972
I AM C.T.,HEALTH_AND_FITNESS,4.6,28,20.0,1000.0,0,0.0,Mature 17+,Health & Fitness,2017-04-27,4973
Solar CT PV System Power,PRODUCTIVITY,4.7,315,14.0,10000.0,0,0.0,Everyone,Productivity,2018-01-22,4974
CARDIAC CT TECHNIQUE,MEDICAL,5.0,6,17.0,1000.0,0,0.0,Everyone,Medical,2018-03-10,4975
HEAD TRAUMA CT EVALUATION,MEDICAL,4.5,18,13.0,10000.0,0,0.0,Everyone,Medical,2018-03-16,4976
Remote CT - Smart Remote,TOOLS,3.5,3988,11.0,1000000.0,0,0.0,Everyone,Tools,2015-12-22,4977
CT-REMOTE,GAME,3.3,19,1.6,100.0,1,4.49,Everyone,Action,2015-02-10,4978
CT-Stream Player,FAMILY,3.9,84,11.0,10000.0,0,0.0,Everyone,Entertainment,2016-11-21,4979
Results for CT Lottery,FAMILY,4.5,86,8.6,5000.0,0,0.0,Teen,Entertainment,2017-03-11,4980
Interactive CT and MRI Anatomy,MEDICAL,3.4,35,24.0,1000.0,1,15.46,Everyone,Medical,2015-05-27,4981
Dine In CT - Food Delivery,SHOPPING,5.0,4,1.6,1000.0,0,0.0,Everyone,Shopping,2016-05-16,4982
CT Checkout,FINANCE,5.0,1,8.4,50.0,0,0.0,Everyone,Finance,2017-04-20,4983
Radiological Anatomy For FRCR1,MEDICAL,4.8,12,44.0,100.0,1,6.99,Everyone,Medical,2014-01-22,4984
Radiology CT Viewer,MEDICAL,3.6,35,88.0,10000.0,0,0.0,Everyone,Medical,2018-01-20,4985
"CU: UPI Payments, Chat & Call",FINANCE,4.3,693,32.0,100000.0,0,0.0,Teen,Finance,2018-05-03,4986
CU of Colorado Mobile Banking,FINANCE,4.0,347,25.0,10000.0,0,0.0,Everyone,Finance,2018-02-06,4987
Tech CU Mobile Banking,FINANCE,4.5,853,27.0,10000.0,0,0.0,Everyone,Finance,2018-07-12,4988
My CU - Caucasus University,PRODUCTIVITY,4.6,48,7.3,1000.0,0,0.0,Everyone,Productivity,2017-11-22,4989
Service CU Mobile Banking,FINANCE,4.7,6208,14.0,100000.0,0,0.0,Everyone,Finance,2018-06-12,4990
Redwood CU v3.1.0,FINANCE,3.8,480,15.0,50000.0,0,0.0,Everyone,Finance,2018-05-24,4991
BayPort CU Mobile Banking,FINANCE,4.7,2374,16.0,10000.0,0,0.0,Everyone,Finance,2018-07-31,4992
CU SoCal Mobile Banking,FINANCE,4.0,253,25.0,10000.0,0,0.0,Everyone,Finance,2018-05-02,4993
Tropical Financial CU,FINANCE,4.6,1231,14.0,10000.0,0,0.0,Everyone,Finance,2018-06-12,4994
Travis CU,FINANCE,2.0,207,2.9,10000.0,0,0.0,Everyone,Finance,2018-02-16,4995
Commonwealth CU Go Mobile,FINANCE,4.3,231,18.0,10000.0,0,0.0,Everyone,Finance,2017-09-15,4996
Public Service CU Mobile,FINANCE,2.0,314,35.0,10000.0,0,0.0,Everyone,Finance,2017-03-14,4997
Freedom CU,FINANCE,3.6,117,25.0,10000.0,0,0.0,Everyone,Finance,2018-06-22,4998
Meritrust CU Mobile Banking,FINANCE,4.7,3661,14.0,50000.0,0,0.0,Everyone,Finance,2018-06-12,4999
Nusenda CU– Mobile Banking,FINANCE,3.5,805,6.5,50000.0,0,0.0,Everyone,Finance,2018-07-17,5000
Lake Michigan CU Mobile,FINANCE,4.0,732,5.5,50000.0,0,0.0,Everyone,Finance,2018-04-02,5001
Maps CU,FINANCE,3.5,256,28.0,10000.0,0,0.0,Everyone,Finance,2017-11-02,5002
Family Savings CU Mobile,FINANCE,4.3,323,17.0,10000.0,0,0.0,Everyone,Finance,2017-09-08,5003
FORUM Credit Union CU Online,FINANCE,4.1,196,7.3,10000.0,0,0.0,Everyone,Finance,2018-06-30,5004
Educators CU Mobile Banking,FINANCE,4.6,1992,24.0,50000.0,0,0.0,Everyone,Finance,2018-06-20,5005
Space Coast CU Mobile,FINANCE,3.8,922,2.1,100000.0,0,0.0,Everyone,Finance,2017-07-13,5006
First Tech Federal CU,FINANCE,4.3,4290,24.0,50000.0,0,0.0,Everyone,Finance,2018-07-19,5007
Southland CU,FINANCE,3.8,109,2.8,10000.0,0,0.0,Everyone,Finance,2017-07-20,5008
Tech CU Card Manager,FINANCE,1.0,2,7.2,1000.0,0,0.0,Everyone,Finance,2017-07-25,5009
Numerica CU,FINANCE,3.8,472,8.6,50000.0,0,0.0,Everyone,Finance,2018-02-21,5010
Red River CU,FINANCE,3.3,343,2.3,10000.0,0,0.0,Everyone,Finance,2017-06-21,5011
Firefighters First CU,FINANCE,4.8,495,12.0,5000.0,0,0.0,Everyone,Finance,2018-05-01,5012
Navigator PRO - GPS Navigation with Offline Maps,TRAVEL_AND_LOCAL,3.6,892,70.0,50000.0,1,2.49,Everyone,Travel & Local,2018-08-01,5013
My Vodafone (GR),COMMUNICATION,3.8,12667,34.0,1000000.0,0,0.0,Everyone,Communication,2018-08-01,5014
HTC Transfer Tool,TOOLS,4.3,40907,2.6,5000000.0,0,0.0,Everyone,Tools,2017-07-27,5015
Planet of Cubes Survival Craft,FAMILY,3.9,475944,35.0,10000000.0,0,0.0,Everyone,Simulation,2018-06-26,5016
Moto Rider,GAME,4.2,115176,24.0,10000000.0,0,0.0,Teen,Racing,2018-06-15,5017
Crazy Wheels,GAME,4.0,121082,7.0,10000000.0,0,0.0,Teen,Adventure,2018-01-17,5018
CV Engineer - Free Resume Maker & CV Templates,BUSINESS,4.6,213,3.8,10000.0,0,0.0,Everyone,Business,2018-04-11,5019
CV Examples 2018,FAMILY,4.5,625,26.0,100000.0,0,0.0,Everyone,Education,2018-07-30,5020
Curriculum Vitae,BUSINESS,3.7,3757,5.0,1000000.0,0,0.0,Everyone,Business,2016-03-29,5021
Free resume builder CV maker templates PDF formats,BUSINESS,4.4,9555,4.7,1000000.0,0,0.0,Everyone,Business,2018-07-19,5022
Resume Builder - Free CV Maker & Premium Templates,BUSINESS,4.6,770,5.6,100000.0,0,0.0,Everyone,Business,2018-08-03,5023
Easy Cv maker 2018,BOOKS_AND_REFERENCE,3.9,88,5.3,10000.0,0,0.0,Everyone,Books & Reference,2018-03-31,5024
Resume PDF Maker / CV Builder,BUSINESS,4.4,2147,2.2,500000.0,0,0.0,Everyone,Business,2017-12-14,5025
Resume & CV Creator by Desygner,PRODUCTIVITY,4.5,48,26.0,5000.0,0,0.0,Everyone,Productivity,2018-07-23,5026
CV S ( CV Editor - Resume ),BUSINESS,4.5,3972,5.6,100000.0,0,0.0,Teen,Business,2018-06-25,5027
CV Formats 2018,FAMILY,4.3,374,26.0,100000.0,0,0.0,Everyone,Education,2017-10-09,5028
CV Maker Pro,BUSINESS,3.7,113,8.6,10000.0,0,0.0,Everyone,Business,2018-06-09,5029
Free CV Creator,TOOLS,3.9,37,21.0,10000.0,0,0.0,Everyone,Tools,2018-07-18,5030
"Job CV Maker-Portfolio Maker , Resume Maker",FAMILY,3.9,139,4.8,50000.0,0,0.0,Everyone,Education,2018-07-16,5031
Resume Builder and CV maker app,PRODUCTIVITY,4.3,2303,15.0,100000.0,0,0.0,Everyone,Productivity,2018-08-02,5032
HOW TO WRITE A CV,BUSINESS,4.1,489,20.0,100000.0,0,0.0,Everyone,Business,2018-06-27,5033
CV EXAMPLES,BUSINESS,4.1,423,20.0,100000.0,0,0.0,Everyone,Business,2018-06-07,5034
Cv maker / Job cv maker,FAMILY,4.4,14,5.5,1000.0,0,0.0,Everyone,Education,2018-03-27,5035
"Resume Builder Free, CV Maker & Resume Templates",BUSINESS,4.4,20921,5.7,1000000.0,0,0.0,Everyone,Business,2018-01-11,5036
"Free Professional Resume Builder, CV, Cover Letter",BUSINESS,4.2,831,11.0,50000.0,0,0.0,Everyone,Business,2018-06-13,5037
Resume Free,PRODUCTIVITY,4.5,27820,4.7,1000000.0,0,0.0,Everyone,Productivity,2018-07-29,5038
How to Write CV,BOOKS_AND_REFERENCE,4.6,244,4.1,100000.0,0,0.0,Everyone,Books & Reference,2016-04-22,5039
"Super Resume Builder Pro, CV",BUSINESS,4.4,244,6.9,1000.0,1,4.99,Everyone,Business,2017-08-17,5040
Free Resume Builder – CV Maker,BUSINESS,4.4,25,12.0,5000.0,0,0.0,Everyone,Business,2018-06-09,5041
CV Builder,BUSINESS,3.8,203,5.9,10000.0,0,0.0,Everyone,Business,2016-09-30,5042
Curriculum Vitae - Resume CV,PRODUCTIVITY,2.6,80,2.2,10000.0,0,0.0,Everyone,Productivity,2017-05-11,5043
"Resume Maker:Free CV Maker,Templates Builder",BUSINESS,4.2,715,7.1,100000.0,0,0.0,Everyone,Business,2018-08-01,5044
Resume Builder / CV Maker & Templates,BUSINESS,4.4,25,7.9,5000.0,0,0.0,Everyone,Business,2018-01-19,5045
CV maker for Job Applications and Resume Maker,TOOLS,4.2,75,25.0,10000.0,0,0.0,Everyone,Tools,2018-01-31,5046
CV Templates 2018,FAMILY,4.0,13,26.0,5000.0,0,0.0,Everyone,Education,2017-10-09,5047
Job CV Maker & Portfolio Maker,FAMILY,4.2,593,4.9,100000.0,0,0.0,Everyone,Education,2018-01-01,5048
CV Maker for Job Applications:Photo Resume Builder,TOOLS,4.0,114,25.0,10000.0,0,0.0,Everyone,Tools,2018-06-09,5049
CV Creator,FAMILY,4.4,31,8.3,10000.0,0,0.0,Everyone,Education,2018-01-08,5050
Resume ( CV Editor ),BUSINESS,4.5,416,6.0,10000.0,0,0.0,Everyone,Business,2018-06-30,5051
CV Maker,PERSONALIZATION,3.2,114,3.0,10000.0,0,0.0,Everyone,Personalization,2016-03-18,5052
Resume Maker - Creator,BUSINESS,4.3,740,19.0,50000.0,0,0.0,Everyone,Business,2018-08-04,5053
CV Builder for Smart Resumes,BUSINESS,3.4,22,4.1,1000.0,0,0.0,Everyone,Business,2017-05-23,5054
CV-RECORD Pro,COMMUNICATION,2.3,42,6.0,1000.0,1,0.99,Everyone,Communication,2017-01-12,5055
CV-Library Job Search,BUSINESS,4.4,6997,4.6,100000.0,0,0.0,Everyone,Business,2018-07-06,5056
CV Samples 2018,BUSINESS,4.3,34,26.0,10000.0,0,0.0,Everyone,Business,2017-10-10,5057
"Easy Resume Builder, Resume help, Curriculum vitae",TOOLS,4.3,996,10.0,50000.0,0,0.0,Everyone,Tools,2017-09-28,5058
Resume / CV,BUSINESS,3.6,125,5.0,10000.0,0,0.0,Everyone,Business,2015-12-28,5059
VisualCV Resume Builder,BUSINESS,4.6,2555,16.0,100000.0,0,0.0,Everyone,Business,2017-06-02,5060
Resume Maker / CV creator & Templates,TOOLS,4.2,54,22.0,5000.0,0,0.0,Everyone,Tools,2018-04-15,5061
Resume Builder - Curriculum Vitae & Resume Maker,BUSINESS,4.0,12,8.1,5000.0,0,0.0,Everyone,Business,2018-06-07,5062
The CW TV app,FAMILY,3.2,24,4.8,5000.0,0,0.0,Everyone,Entertainment,2018-07-28,5063
CW TV,NEWS_AND_MAGAZINES,1.7,367,6.1,50000.0,0,0.0,Everyone,News & Magazines,2018-03-02,5064
The CW TN app 2018,FAMILY,2.2,54,4.3,10000.0,0,0.0,Everyone,Entertainment,2018-04-30,5065
Archie Comics,COMICS,3.8,5084,6.2,100000.0,0,0.0,Everyone,Comics,2018-06-19,5066
2 Amateur ham radio CW Morse code practice keys TX,COMMUNICATION,4.8,6,3.5,100.0,1,1.49,Everyone,Communication,2018-03-05,5067
Cartoon Wars: Blade,GAME,4.4,165656,38.0,5000000.0,0,0.0,Teen,Arcade,2018-02-07,5068
FANDOM: Arrow and The Flash,FAMILY,4.5,3935,9.5,100000.0,0,0.0,Mature 17+,Entertainment,2018-06-07,5069
CW Beacon for Ham Radio,COMMUNICATION,4.8,10,0.516,100.0,1,1.49,Everyone,Communication,2015-01-22,5070
IZ2UUF Morse Koch CW,COMMUNICATION,4.6,649,0.8370000000000001,50000.0,0,0.0,Everyone,Communication,2013-08-08,5071
Morse Decoder for Ham Radio,COMMUNICATION,3.7,166,2.0,5000.0,1,4.99,Everyone,Communication,2017-03-14,5072
C W Browser,COMMUNICATION,4.4,14,17.0,100.0,0,0.0,Everyone,Communication,2017-10-28,5073
Canon CameraWindow,PHOTOGRAPHY,3.5,12204,6.8,1000000.0,0,0.0,Everyone,Photography,2017-03-14,5074
Saiyan Of CW,FAMILY,3.8,5,1.1,500.0,0,0.0,Everyone,Role Playing,2018-07-31,5075
CW Studio ®,COMMUNICATION,3.8,9,0.78,100.0,1,0.99,Everyone,Communication,2015-05-19,5076
20WPM Amateur ham radio Koch CW Morse code trainer,COMMUNICATION,4.3,12,3.7,100.0,1,1.49,Everyone,Communication,2018-05-22,5077
Morse Trainer for Ham Radio,COMMUNICATION,4.6,265,2.6,10000.0,1,2.99,Everyone,Communication,2018-01-06,5078
The Church at CW,LIFESTYLE,4.5,2,7.8,100.0,0,0.0,Teen,Lifestyle,2018-06-25,5079
Morse Machine for Ham Radio,COMMUNICATION,4.8,341,9.6,5000.0,1,0.99,Everyone,Communication,2015-02-20,5080
Morse Player,FAMILY,5.0,12,2.4,100.0,1,1.99,Everyone,Education,2017-01-23,5081
My CW,TOOLS,3.0,1,55.0,100.0,0,0.0,Everyone,Tools,2016-10-27,5082
30WPM Amateur ham radio Koch CW Morse code trainer,FAMILY,5.0,1,3.7,10.0,1,1.49,Everyone,Education,2018-05-18,5083
DC All Access,FAMILY,4.4,12639,96.0,500000.0,0,0.0,Teen,Entertainment,2017-10-17,5084
